Rank,Address,Balance_BC2
950,bc1q8f4aw49t90a4y7aueucgyl48e3yev8j0azk6hm,36.055
951,bc1qnecv5nk5tz9lcuypvkz7m9v0d9raqgzagy8xa5,36.0
952,bc1qds3mjnmmkhcnygtxxqpf8vvsahlavgc8gmwtd7,35.61357947
953,bc1qn9p8ep0cfeqxry5hddyj7z7gpnn65zc2xnhjcy,35.40992731
954,bc1q5jlvq5s2srelzu5kg37wrwldedfr924aj9a8m2,35.25893991
955,bc1q7he9t25gjfpn4mqtwqxdxv3yjgrwuwzevp4dzy,35.17087956
956,bc1q0ksrvzqmh7ef6furdlx39dlt74ngc7fdugd8v9,35.1703
957,12cj3KVkRTTaaQZCa3J9Pmeh61LxtkGFKY,35.058535
958,bc1qnztw5zrzw89dctucppglhxa87k833cm7lzh833,34.6685
959,bc1qmzfclppude55ez8hzg9gmxpu6zrhakcmnc290x,34.6486
960,bc1qmj4exaldpw6369734k0k225y4dlenl3qrwvy3r,34.5086
961,bc1q0d3cnuhdnkumcyg0hntau5d90qcx2uu8frv7wh,34.4891
962,bc1q3dhh43e7es7m8ry42xwpzx9x6znachrmujge0l,34.46999708
963,bc1qhm0nustvdlqhy0ns3alfrzhnswqgwwmvy9x57q,34.3141
964,bc1qc23me8xs7d3pseg5xvlk644vf7usk57zv86564,34.1242
965,bc1qzdcpugv3nd7vqtt2ssj5j5c7wxtd9fg6f50x5s,34.04673955
966,1J5EYGAh3bRGfybapVVt5Qe4toPTpbUnjd,33.902284
967,1FkreEpWjswRQyVBUX515zBGyM5yUgEbK7,33.78480383
968,bc1qrg2nwkk57mj6gewxdxx3pemqfluzra80wgw0rn,33.74997827
969,bc1qpzg3nrw0vn44d9pmmdma8vwx0vunt63qz2ckpj,33.7252
970,bc1qdh6jp8qjsx5j47zqns6wjfyfcq26h8r44mdcnj,33.6395
971,bc1qje9mgvtafdqwr7l4prtn6tquae59nttpmv6prw,33.44
972,1Jn8kzD7taJ6vufMRLF8kFG4YPLBCnCgRa,33.27058934
973,1LbDxnnZtwkXMuCVpyhd8yfUiFBFNVtX2i,32.6285
974,14b2tv8gRQLqUN7gcoToqArULnevzoSBxi,32.60945531
975,1Q7rhaHzF39WepqqjURsDwiFCfYDyjHviw,32.44004344
976,bc1q596m2w6azfygjcwpknn4wk5cng8gqquq47ty4u,32.21234356
977,bc1pmujahdvf5cc4w2nrzffqkrcy7p882kgp7n96jau5ca5vmffxh3as0era7r,32.105
978,bc1qptzkzlh8zuznnrqn7uq0v5wkg48y8gtlp2yqq4,32.0
979,bc1q7xetzrfmshl7m9mhtgkmr8y0srqwtuvy5rjch7,31.99998544
980,bc1q70rjzkkjt8y70pzvpskytup4pnmjfgs59xk5hf,31.40763146
981,bc1qhv4pezhsq6w2yfnhqdndtm5q24ef6yfalpstd7,31.25215973
982,bc1q499u5fdkvncs6fsp8hdr8x3yj7mpke65kyhjwh,31.10070234
983,bc1q9qsdz9pawamqv5r0l955fjnp3txjcr54pncrpz,31.1
984,bc1q8c7wxsf7hjmrwmwy88yy39jrrnhypwer68jc2m,30.0
985,bc1qr8e298qx5ljtpty0ph7efzcr247w4dfljcsaer,30.0
986,bc1qh4ck9fgj7gvq6ada9uqu6qhd4p5373gdmtsxy7,29.99450409
987,bc1qhk6x9d5aypdm5hdvxvkgss8cayaljv7wp4ezqc,29.244456
988,bc1qckqyq97yfpdsg2t4cg8j7klpeu2ndkrrhh33zv,29.0999718
989,bc1qql0g04twdg8l9f7tfvvekzj5yf58y6la6tpet5,29.0
990,bc1qswkukn2t0p496j7ca7fk40hke3dn8xn4qgs7x3,28.83485447
991,bc1q94m4gfsyyx7whnj3mn7ntgq7055acjhasvd5aj,28.7539
992,bc1q38cax7zy7wm2kv5vww6ptfrjfcah9v46se0ntq,28.5278
993,bc1q8vra6e6v8tla89awqdwshu5p8cc9xnqmgsx3hw,28.5277
994,bc1q3vsx6e4l99f5mh5ykfc5zjhn85q893phpzejtv,28.3376046
995,bc1q0d63rq8ztlprvujz4w7c5exqn84gvle8fp4sw5,27.99999859
996,bc1qt95r36fpv3w8h8ntm6fzf73c6g29jvvkmp2jzm,27.91999859
997,17ZRSUvb4gsxi7yQeQNtBDR2AfV2oAtXgY,27.83273003
998,bc1q95vqz2a3jg4kyhh7jkkf3vl09zph7cjxwtjjra,27.7119489
999,bc1q9fmtsrv7ljgl5t64603lnf0yyl5k63aw5tflg0,27.31221435
1000,bc1q9qwhtpck8u35z780r0dr8rpfl7lkz4y9j9hex5,27.30392629
1001,bc1quc7sl5392hpl0umc2uzftapgs9eaf97tp68pxj,26.55
1002,bc1qms6ytdzht7yyp5ud40yf06gnfphj28np3zmywn,26.4854
1003,bc1qe5mzc8xg44m354ccd88j7hhc0nqfgknjqk8zgt,26.4558
1004,bc1qt4040t9nw2qx3t62dvyzt83d5dh88lvqe5l5ku,26.2846159
1005,bc1qjhxvuk9np068n8kdsyrdeg0ae6segr09ps33cu,26.14223351
1006,bc1q6c6negakxy3dwmvvmkmyd2erk7me9ktpx4jqlj,26.11796543
1007,bc1q2whhvpu3xy2rfzded6jke0ll8ay0r4625zwalu,25.20008026
1008,bc1qlt32fz0fkz4l5nxggrje37azaj66n5ux7sl298,25.04
1009,bc1qjjqqtz6j35lu82pe9hj0maw07u3uq83xv5598z,25.01156308
1010,1FLER187bMb2tpY4RjSsuqmgp7WUchRkkh,25.00000774
1011,bc1qzdzfvkhq289kfv4jgghrn7k8zyq568wk4ve5gs,25.0
1012,bc1qe24pmyk98fu6dp8m74kr24s0a8alxgdy3m0tpk,25.0
1013,bc1q80z7tqxaknf7xhnvdfqghl9qrag88zu75uy6nq,24.92452653
1014,bc1q430crxxvta6nzhst058jaz2mgzp4q4cu0fy04f,24.9213
1015,bc1qvs0eccqzp0yrcm593r8amu5s4r3354h7ch9xs0,24.8503
1016,bc1qenu3vp3gskl5v4le7quh49qpn68wfqrfny255e,24.6532
1017,bc1q2uudg64pyhw68d2jxwzw3cyxs65l7ukgp0yy05,24.59129724
1018,bc1qh2n4vgsxnpam4eq2fv9rym44fj08kaek7mg6g2,24.5547
1019,bc1qsfsaq027jwd7eqr9xdz6k7f2xcrf77x0nc67u6,24.5143
1020,bc1qlezzqw2q8mxqeq3vmldqgrsn9p8f0hjzlvdmsc,24.059967
1021,bc1q8l9et5pmmfaawfrtpjp00pcs4vuu0gn2095r35,24.0392
1022,bc1qpem7tscwyt06fn7qssx92jt4s7gxx28fmpv3ma,23.76138774
1023,bc1q98hnqa952t93mnzxw63348y9a6z48wg8sywwe0,23.169422
1024,bc1q50qyzeyd3mdwves86trf03f5rflnzv7pyfpf3d,23.03820019
1025,bc1qvky36e5n6cr3h27c7yc2lr02qrkhqms8a03afp,23.0186936
1026,bc1q0euxdeswzh573all4wpj3u6c0zl5zjny8f0r2s,22.99999859
1027,bc1qg5vpzadaf7kdsq9mc87tns272z78cqcqn6cq29,22.87499792
1028,bc1qhflj9rpa9jgkjppzkl900p2y9nxgev0eh9dwmy,22.55905552
1029,bc1q4y6tdqge5e0gtrqmgezx6y3s8ly329l5j78n46,22.2941
1030,bc1qklt5ut8f35vvas30klgw5p04dgd0g4mkunnytd,22.0535
1031,bc1qwcjy83a4u007mcdgschnvnaseu20x6yqsz5uu9,22.0
1032,bc1qzgcg3nyc0za8n20tz9mzt7nsnuyk9x0nz0xk55,21.99989988
1033,bc1qzkzv7kpvzmrexhgj0208zhly5ep5kvrqne5wvv,21.9884
1034,1AAY5JJkKwzwRr2qo92oVDiRLzBFx6HS8y,21.972544
1035,bc1q9t8mekccsscgnel6vfdjq3pe28l2we45s5ulgk,21.877
1036,bc1qufsdxlujahlya76scdjfnrdgut26ue7m9d3wcs,21.62998242
1037,bc1qh8m6esldn7umdx7u5wwmtvyfwrzputf2my4fz9,21.6031
1038,bc1qm6ywxpuasun4wacw0ngktvyzkz68nljf3wzxs2,21.48103602
1039,bc1qd2mqajxkf6t2u0n74q9l7sc7472px3s23gv2qy,21.4713333
1040,bc1qw9hsch07awg90vf47efxn6rgwcwk4vzz6xdmju,21.458
1041,bc1qqdkv4x4r6w2d4wk9n633v2p368332djg43m7sp,21.4335
1042,bc1qakndeq2n3jn6e75jllyhfjz6rlg99pyvv30fmm,21.41
1043,bc1qmn3vy30spjjwd847yfyuscvyxdrtd93huca5p5,21.3323466
1044,bc1q3tyt6hqmrt446487zv2cmrjslw88gj7wl2qghv,21.24519849
1045,1BGauNDtC9vvE7P8hjszhAdwAcpn9z6gkL,21.22148111
1046,bc1qymsngamn32aqda33r63cwc3k65avft77e0etvz,21.2081
1047,bc1quzcncvzgws7zkpgttamrtkx07h2zx3uc7kh7jf,21.03843347
1048,bc1qcql2z30xkhc42c24lct3kncs7f9hr0am0zmguu,21.024359
1049,bc1q8hssllmgld47c2fx3a0jvkrwd6en0f0dekn5w4,20.97413884
1050,bc1q06vcwfsc32tdgr6jvnsdwwckw2spf4qn36qrmq,20.5148
1051,1CwuH6qEKw3EYmYqVBrbvpjhzf6ueAxmCi,20.2359
1052,bc1q5knhng2kta6zfsk3kntlyd0hm2sdyn5rqmzph3,20.1343
1053,bc1qsw5skut2jwqqwlgw6eemrkvkf33vd376lm5nst,20.11789538
1054,bc1qfhmafjyd6u7uyal8xn85fwwu9kfhdd4f6rls0p,20.0
1055,bc1qzqzls36tc38jh3rvgt9sjs3yt0js5q09uk3lhh,20.0
1056,bc1qwjumnpkc66wdmvp59a2my72ktpy7q0g603s849,20.0
1057,bc1q95hy6r6jc2pjjr9dnujgaw3c660daslpzuk6a6,20.0
1058,1ChAuou1Xmdvnhxzsr4ZCfctQk283Drqig,19.80769668
1059,12QEUe2axftaAhSXzcKfWeXJuQaLgDsKoe,19.64348088
1060,19T5kMrwNVMmCmYwSTBMQByQRPaxbHCxev,19.55093649
1061,bc1qd8e7nfu25dx6lyzk5qkh2w5rt383ajdsqalvdw,19.52939022
1062,bc1ql87zyujg02sl6mx4d7nj6whl6mz732tmh8dxnp,19.25991
1063,18LzWSoMw5AQxnh7FguCwsygQf4Vyy43bX,19.22252168
1064,bc1qcj8la256m584n8s5l2g5ncqjrpsgw85lu63u4k,19.1334
1065,bc1qaegcccx5e4dx8ahjfeghzq8wt3w9wmv2jx0ngp,19.09555036
1066,bc1qr77x8qckesflpzrxq48gxdmjqd9tqy0f7gz5lg3mwmz40zzan80qkry90d,18.99997608
1067,bc1qt0y55gde8cyq5rny43v4x7p053ry2cqataxej5,18.68236777
1068,bc1qpn4pkdg7clylhlrppl6hxm8ddm4vj0wc5hxay5,18.41513431
1069,bc1q5rkh5644sw0pgpr8qepuyr572c2zalafxd049g,18.36458062
1070,bc1qtysq2qtlqksp9gym9w7vexphez8qfgqzavvyzh,18.323
1071,bc1qkdqvh69sjgukw8jkyschy9v9qmwydnxhz7k3uz,18.0
1072,bc1qx9x4mhegp45hlt5naf5kxz3t6vtk5nws6fc3ve,17.76432
1073,bc1q796wyaux9qwyykx8fcksc3v6eg6xgv8py7xn3l,17.7262
1074,bc1qcc22tv67hfd0j354qph347phk8fnhzvtfnds3g,17.7013
1075,bc1q8ymmexdcednzq42kgjljss7t9gms8ffk2qjmg4,17.66833513
1076,bc1qlw2kxg665j063p5a69rpjs5jcpkq8rtypu2aj8,17.50133628
1077,1GLCLUXKTQWHPH8HDLmBM9SjzeU3YvFkv,17.47084292
1078,bc1qe2nvkxdex7zt56h7c9ag9fnge3axjprsgj9up9,17.4365
1079,bc1q0vrfulx2ew6760wlljstn38ta2sk4z5mrfz7p6,17.20214576
1080,bc1q7tvztzlzkl0580q22t4ndtm5rfspl97ske7x8c,17.062
1081,bc1q0qvu0kxn6ucwk60g5y5y0vwnssy5hg0enr7z6y,16.6909
1082,bc1qqkhwajcdn5qnjgus5mlsat68kq3rx6h7n9xhvp,16.5302
1083,bc1qfx3dg3ca8cg0ls2ydte552rjq8efgjt3ffc6sp,16.52820729
1084,bc1qm9n93yadah3ngtzvgdp62rehcsldz9e8fff9sg,16.3341
1085,1LKxT2HRzAwGHC7DLUH1JCTpEqaRWNWhTm,16.3149
1086,bc1qt5jqnkj39sk069fyx3cfq6c48w2l2kpkzvnq80,16.2499
1087,bc1q6f0hut03453p4398z50dyyk2lmmn5f6kcf7yn2,16.168
1088,bc1qhzcm44mxekerd92p806qkpz6m865wncgcm8l3t,16.05
1089,bc1qama7jawhae9xz42rr275yqsx3puvhvaux32wug,15.9779
1090,bc1qdcgs7f8qxzzsjup2d6675v5lrs83nvv0mutxnt,15.65954128
1091,bc1qj5t6hz7zv6dk03cqnq8f6l507jd0twmn4k00ug,15.4068
1092,bc1q9stj3rq0mmy95ep8hpl4e0yymw2mtkvj5t2c43,15.30748029
1093,bc1qvkl7llufnqlmv3u282njlmux8w3uj4h7xx2rrz,15.30629859
1094,bc1qq82w0hg4zhnt0anushc5zd4t35vv09e9qkpl2g,15.2065
1095,bc1q3j49wyrf5nuc8eq6n6lqymmlwtg7hktygjzhj4,14.99999859
1096,bc1q307pvkmfjef5hxvjddg5h6h377usclaf0c0cym,14.99998502
1097,bc1qhjxycy3hyrmxgcfa720w3wcjh8ddgm23c7danr,14.99979337
1098,bc1q8l60jd98tw3g6jfmxx99j44257k494pxx3haqd,14.93052693
1099,bc1q64edq0760nel0law6qql58f7cn8mh2dfqnzlrm,14.6700109
1100,bc1qslq0azhany3rqk6kaxapur57n336pmgtv8naru,14.61299705
1101,bc1q0wkqyprrec3hrmakfglkqusjhlz506yte7wgkc,14.47652
1102,bc1q4v26qc6dc3jlafvm9408mlf3j5mxeqx4w7ragv,14.0354
1103,bc1qwuqjl569vn3uwa0atm3936ww67jt3uj7d5gyqg,13.9298
1104,bc1q7kcgdtld6ktal46d50sg3ydryfgz6ynuu8jc5l,13.87821
1105,bc1q3a8rzsdn08xz9vlwm34ds2e8kd25celsqdf50j,13.8395
1106,bc1q0kvrmqq94u54md3vghhgjqv24ql6xm4wk7cjyx,13.79212502
1107,19Set5ecxTXVbk3NAmhTbBGiuV21PDytap,13.7449
1108,bc1qjmqt3al5tp84adfpue55l5wadufgszna6z2hmk,13.5957
1109,bc1q03clg39xjrzagf8rmz233j7kfu6nyda4kvd6nc,13.573359
1110,17B3ZWecnjy8JWoY9XfkCxbiuJZXbzfvJq,13.36395115
1111,17Lp8JhcivkUtY8cPsnzqr81XnpL9ka2Cx,13.31811328
1112,bc1qymqdfe76n56mlzzyhdt3gh4wep2a3r3nphajkj,13.3094
1113,bc1q09ljg5rm8yxq7srtpp06mmprufkna5z27swjdt,13.24001505
1114,bc1qetxvvw3rqkrkk5ennjwneq78msh3un68005mxu,13.23311035
1115,1EGRvrjnMzHgw1k8SGCeVApMtC4Qgh6N6L,13.09289717
1116,1K7p79MuzX8ZtQ8mLjHDPMucm316mkk65o,13.0
1117,133Dhwjwn1seW9Vz9HF6GER2sbgWS9Mopq,13.0
1118,bc1qdn04muf6jw6q7498ywnjlw50ajcfjzrd4eezue,13.0
1119,bc1q9r6d65frtyu3jq6k6r89czfhx7hdzcz04cr2ev,13.0
1120,bc1q4trsh0t6ykfg42dk6r27ve2ndpha9thw4dxe34,12.6445
1121,bc1q4hfh64ld2m2lwk5hh70rnkk8d4uvylj26e240c,12.5531
1122,bc1qdqgacm2c55v3c5e0mxmxm9v2sag6pjndkacej6,12.50367917
1123,bc1qnpme6p0rqt2jze6rhw0uc6rque7fc7dp90xkj2,12.5
1124,bc1qzqq3nskkprls3jecl2u2jcd3svg99vj5ee4d53,12.39338128
1125,bc1q97lu92nga795ye4j56n5s8eemf30qvp4eg276j,12.30275
1126,bc1qndyvv8hqve7uqdzhzp66ufcvy923zwlccnu5ht,12.24844695
1127,bc1q9cskck5afdajfd5hl8xpjvhs5ysl5h2cj6mpqj,12.1479
1128,1BNTKC737dBfYA87bC47TTt8HqRzPYpaMR,12.12609171
1129,bc1qyl4090cwq8xd4yugp6l7zl8j06xkz7jxfy360r,12.0527
1130,bc1q9ejhjjyc4km89993lc3a6w0flp2sldpe947nwf,12.04308727
1131,bc1qae0fv897hv5e2jks92sfpgz7htq9vhw06ruqx8,12.02691357
1132,1MYXZnVK7FvzNjvJbtLjU8xZKrDVbjaT6B,12.02250131
1133,bc1q4t8qr5sfc87c3ackjt2jv6czytnujv92qz77lt,11.877
1134,bc1q6v7tnqglehxk5z0chfh9dfsurunqm7xqwwrrf3,11.651092
1135,bc1q44d8p7wvhwqn8gvjes0jm8h3cnulf20fl0yvck,11.643
1136,bc1q0qut28g2mnfesvtfueu2u706qy8zkhmmryh6us,11.52919635
1137,bc1qv27rxlqkhqfq030qy05rynjrgsw57cvchu3y69,11.4983
1138,bc1qx0gmvnw2ny20stjnc6kfxjn7fsds00du49dt9c,11.487658
1139,14o8UhjDtKVavpoT8toSRA239zgKUq995D,11.40272024
1140,bc1qakrryg78v63qmjsv22fnh0xpnhylfjhtx6eta4,11.30326482
1141,bc1ql0py0tuum5tq4n3yuwwsqrvqxl3nrkd6a0jcer,11.24192355
1142,bc1qmfzkd5tnv2xsxp7j4l2qs6jxk576yr8xlgx8a0,11.1423
1143,bc1qr3pyaz2tncrhtjrzptpjsaw3ma3hw3ffk25llx,11.0814
1144,bc1qdx7p2chf6mxtzxgqhv4danjnsmmnxqspymwsw4dmf2nuzczf20gqawlsx2,11.0
1145,bc1qnk0pu86zaplzgmstdnru7zl7hnc6jr7m3dt58y,11.0
1146,bc1qyk7kn4cp3c8dws0dty4543ddnykyjsksyslh9t,10.9835
1147,bc1qc5rfjpcgqv5qvhwkusgd5lhk0ndrvn9nqhn3u7,10.96518201
1148,1PoE3N5y44jd4zeVZNNgX675AHBqFJinM4,10.94249712
1149,bc1qy8unzcfwwqaqzuamnxjd7ay578hpjn95dqaklq,10.60980821
1150,bc1qc8l9vdsc2kz7etdmlyr0hg3ffyjmaswps8yssl,10.59080296
1151,bc1qp52m083m9f8jefda3e2ryegj8smr36g9gkxevu,10.524
1152,1692QygD2JvsCj5jGvei4z8ZbpMY2ujsTN,10.43107165
1153,bc1qtgy3nuah3esn7wf44cncy9am7r9h72fk4hc33q,10.3981
1154,bc1qz0rt4g4lyev846zhruhw86vz3flj32srcatpm5,10.33951118
1155,bc1qh4qc2ynn9x504dxe3yzlf0cw8chgphk42dvv65,10.24776214
1156,bc1qc0x0sppaaer6v2fevgf57gel5hqhvfshumg759,10.21008259
1157,bc1qdzq72gm6952kdt66rk9j83zrfwmp864r8dq8u7,10.15538978
1158,bc1qlmjeck0eu4fxjpdwuzx4yc3z2c3gug42efjcfm,10.13653897
1159,bc1qlypewqr3kfvhcdeclmk0uamv7646g4gmz09fqj,10.0487562
1160,bc1q63pr9aax6xyc4e4tyg60v62lk9wntya5f3fvnm,10.00553375
1161,bc1qg4vtj328unv8laxwjjzxud6639va676gxed3zu,10.0
1162,bc1q6zg05txjnj3vnpstvah8zwnrcsva76hcrjhf2l,10.0
1163,bc1q27tnd03k0mnw2veq34j6sjwvhkusx6yvpndkkk0kfvtg0uxtm32szfuk38,10.0
1164,bc1qwnu47qrkv568jurk2lvuj8205f8t607rzsxtpn,10.0
1165,bc1qdawqt24g8udrh6cwj43sxxk6f0px58cac9rafl,10.0
1166,bc1q4xpcwxwp72j4zpk5k0v6djcekpcn6axufqctgx,10.0
1167,1F7CLQBEedBfEhgAQzLs5mdxmiG1GFBhKk,10.0
1168,bc1qhzhqt9xxd2u7c857m9ju3xc0zqt0z5rhgyfz7e,10.0
1169,bc1qng0tfqesxjkzpykghhy8xnte3fv2pdleszqupz,10.0
1170,bc1q82q4r9vpmn8pk3wxrvs3tr3z7n2ygsqdr60dzy,10.0
1171,bc1q4e778llqmjd27wmak8ngxyaqstx3yjrg33md58,10.0
1172,bc1qe89gukuy7pcrs6h6j727xmq9yses4fy3jyskja,10.0
1173,bc1qxvweytsnzdpmfwztlq2anjwhlj5sn2sfmcuqn9,10.0
1174,bc1q8xcvf0xns294vj3yujtj6rypzhuvuyhtgx3hmc,10.0
1175,bc1qks5xn98x5t9nae8tgs4exwmhjkfznuunf3vjd4,10.0
1176,bc1quprtjpacn6xn09vlw7mqelw2mzxh0nz39rsa3s,10.0
1177,bc1qqn2umsjpd2mxylms04gu282c9v4zxvs64qjqp2,10.0
1178,bc1qwnryz9jj6lgpzdj6r53vdenwjuv4xh2gksgjk4,10.0
1179,bc1qnvl53veh5jjw9w3xee5l6wplv6wyeugm6ylatf,10.0
1180,bc1ql5mw5z579dy8efsnymzfk8vjkkmwhkwlqmw63m,10.0
1181,bc1qxchfn6nczfe7tquj7rr9rxwa0gh8xyj03j4gv0,10.0
1182,bc1ql6pry0vn3uwtg0pefm5hmru7jv7kmx5x85kztn,10.0
1183,bc1q8h2gtu355e4dzw09832s0mgslcqn0zvlzp0yc3,9.9859
1184,bc1q75rdl7pfsh5jy9ecpkxp6kvzxkv42cx77ygfpx,9.90000069
1185,1BbmmJpQcJqUqzV2K4NmiipUbfEHce8NBG,9.838261
1186,bc1qkh5q5p2ac9pqfngk3hvyz56k5349az4scphuue,9.75934193
1187,bc1qu4e2flzj5d4ngnh3jtugrvtsermmuf5hhpam0h,9.66268262
1188,bc1qpwxfk97u7p46cfchlq6vcy0442utcks0uvxne7,9.48465807
1189,bc1qws3xpgskfpgttmjrj4xq86djwst4kmgz6epjss,9.46791312
1190,bc1q8fwsl2czxtvx6fvmud8cwxyvkzrrdpkve6pt9j,9.45749708
1191,bc1qq72gq4lu49aem4575p7kd40dtt76f9s6jh37n9,9.4419
1192,bc1q5f0y8yfae93s0a7m5dhe4waw5uzmltu7320aeh,9.43975761
1193,1BpAYWynExLY69Fv6wn2redQEKzJxTFbTF,9.36565976
1194,bc1q42shyshg074rgk9pasyrng03j6ejmw6f0z8g4c,9.336092
1195,bc1qcgnzvnp7ex0rd8mpg6ucrdnsag90u75rep6qsq,9.2217
1196,bc1qlpwml7ueyjtuch8re4202t7xked5ksz7zckw5u,9.08643181
1197,1Ef1Pgy79nFGV3zbDWEuBLjTPV2PZpiHBA,9.0
1198,13yN1UEHm1pVe9xCFGN1kxbS5MiZtZJgjr,9.0
1199,bc1qk7fqvwpwl5q90vqyupcsrn5vfck2hw4hrhslhq,9.0
1200,bc1q52esy24szgvp57n8rnz8u65nv7c4ykcf3y45x4,9.0
1201,bc1q26faj6mjqc7ufl8jacfmgdcetx3hsgranvty3e,8.9839
1202,bc1q8eaghex79790w4zcl5w2t5kt03hpcwwxu9l66e,8.87965469
1203,bc1qacdxcjjdacedkczf77uuk6h938rgfqud0mhvul,8.86737949
1204,bc1qy94tvqwny6xfnazlddk7waatv0wpxlgcrxwc5j,8.8369784
1205,bc1qg84xk0pwf3vcm0p5ewcpx25md5zsu3znlgav9r,8.8279
1206,bc1qwl36jcal533vvjnxm78nuxxgjnx50fyu5wrhz8,8.7685
1207,14bJQ5t8aSqZ8UYd7PMt5MKrawQKwrAAXQ,8.75868937
1208,bc1qpudfgw08lj5cp78rt2annm5ueezy9q2evwkmcy,8.670998
1209,bc1q94c6gry027xsptk69yp042p8x5dzyscj7wqkra,8.51
1210,bc1qph4u4qnxx3k0fp9t7m35puawhaqqdlgnj9tsnm,8.4630188
1211,bc1qugj8qw08ggujptt28pgve5edglh60vgxqw4ajx,8.29355274
1212,bc1qfq7yyczhvrwtvce4uthtl6ra9sdqyafamhpnqh,8.1843
1213,bc1qc4wc8vn8u0t5z5n5vwuyyl4r7s0spdtwur4w7p,8.11852138
1214,bc1qg3t7mcpyr43wdzuj2v3flkdtn3gkxwyn8xwz87,8.04753951
1215,bc1q0uzadxyuunx3y2dvp96ecujdlzzx92kj5gh7d2,8.0
1216,bc1qk3gknt7jx3y07fm35f36p3nd0sa3ez7kqapeu5,8.0
1217,bc1qq2l6nm4axrd0xg0tmgncv4y7ct3lgcdmza6h3f,7.89209283
1218,bc1qmfxa9z08y22heh24uzr32k8kc9dpt3zq6asr0j,7.74997516
1219,1HeA1jdKBjBtfcBioY8fyMSXdDMBgekogU,7.67018549
1220,bc1qd4t5wy7xtedrds873kdsqdr4yxsyzeg5j48uk3,7.65142979
1221,bc1qt7xsu8pyzcrl8vpc6rjf0ttswd078har0ly5ck,7.61597651
1222,bc1q7pe4dp708ncmeekxt5hjjdsc2lk2uhdz4gawkq,7.498459
1223,395GStAHFngK9snAjtZL6XdHmS2dzGoihf,7.4245
1224,bc1q3uqs8va0grgqyal75x69vdf0srwkr672lnthtq,7.4016
1225,bc1q2guf3jmc476tkgzcyt0qapy9uwx33chavps79s,7.32360226
1226,bc1quauckpk0mz7a37cugxzq7z4x6dwv05ct3zlycx,7.18655447
1227,bc1q5gm5gcgmhxdwxnz20dauvdw9enwcfldstxv6qw,7.09493741
1228,bc1qfnzv2ek49wdc8vls5e7jptm5kfnpdlsr9ar54q,7.0195
1229,bc1qlf8tqcd2dveyds3l2t4wgvf62gccstk8hqaqgu,7.00901312
1230,17EfDWBZSqKKWJPPEqqbqkNjFuchgcxxtm,7.0
1231,1MgGLs2Ht2pjaTEEvEUTm31YaEARqTF6ZA,7.0
1232,bc1q058m6ezwwvjczpx7kuvzdgy0ftw3ks7av0mzga,6.99998978
1233,18qfbwCwASVKeK1QthaJngeoU5kvKQqLWs,6.91241668
1234,17t1rpPnxKiDa7brqWn5yaX617HKr6TWHT,6.86796098
1235,bc1q4cx78n9eagf0ckxq0k2sxwrehkptny4vjm9lym,6.85678257
1236,bc1qfs5see586kt96qh3fw85dedlt4jylt93mu03d8,6.84261331
1237,bc1qem6tskpq3fwjhaxrtvw4exauzhl9rxhhh48euq,6.829
1238,bc1qwey2zdeapr3fpqn8ynv6dcx82kx5syja72whx5,6.8181
1239,19CQdhsHC8ZCKGAhTQXrnEqafHmB2MHrxU,6.7504
1240,bc1q50rc03tt4w42mypk4m68yjapry6wz2nzj9h7qa,6.70098153
1241,bc1qmvx0k532ag7ljra3xkn604h2sf9t7kqq2ra44z,6.69649352
1242,bc1qvwaxleptsnj2kxvf8ss6ufukgyarfgzujgdfgn,6.6252
1243,bc1qstpug50xhdhkvsq5ljtjxta2ehkqkqc0d09sp4,6.61
1244,bc1q6qy2cpmc5y0jt60h4w50slpzgu72vyrs3uf02f,6.5275
1245,bc1qs74yfn36r86wgj2x2w3hjqxxg9fgg0uqlv3hth,6.5063603
1246,bc1qvywzuwfgglcdu6mck5hfg7zmycnex4hu0w9uds,6.4634
1247,bc1q7h75g5t0zwfta6j8zgq9f6jycj0y34xswcpht5,6.38196
1248,bc1pmcggza8dcn8znsnknjpdl9cetaazk76quermv8yxy0kq7rwyzlpsu32c7j,6.35799835
1249,bc1q88xel5qlhe6wkvwafhzkektnpd0ramet9g6r46,6.35632861
1250,bc1quhkaksp8gv4tq5ath75dwrcy0a0ef090zjya6k,6.26282794
1251,bc1q9t7gjapq5u7zg65c3mzrggjp93n20g5cg883at,6.08551902
1252,bc1q96tezxse4lh79g3l26rkszcwdpj69xjqnjqndr,6.07738589
1253,bc1q8wh2g6pwe3euy44s58fpkvsvlhk470c5n0wxnc,6.06477746
1254,1AgVtHMnFf8iG3D6U8DeR2hXPYTEaBAa2U,6.04176311
1255,bc1qchs6snhstulcevfz9e3n5m2es0eg34ys3fucyu,6.00999859
1256,bc1qd2j8327q8g26tl225eayctkx3m7hzlaujn59at,6.00009239
1257,bc1qfpces7jnjx0ann8h65edxvlrnxua0483tasq0j,5.98037913
1258,bc1q6w9txjsptwwc9efvstk4ptej8h8dagdy3njf2g,5.890057
1259,bc1qk0rw9w2vm556uu5egt4488uq9m27d8vq2gsu73,5.8001129
1260,1QLXCrdmD8wjSjSA4CqcyYGX7Tz5Y5or5x,5.79999775
1261,bc1qgwj6w92mqgckhrkg82rxq54uad9uzue0meep2d,5.78769859
1262,bc1qf99jdvkg683qem7u7f5d8fql9plu3ezggpz587,5.78451744
